Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Gambia,bronze,3001,0.138,38.64,50.23
Gambia,bronze,2920,0.152,42.56,55.33
Armenia,bronze,"2750,2579,3193,2567,2260,3370,3168",0.502,140.56,182.73
Armenia,bronze,3001,0.138,38.64,50.23
Armenia,bronze,2920,0.106,29.68,38.58
Armenia,gold,3428,0.502,140.56,182.73
Guyana,bronze,3001,0.138,38.64,50.23
Guyana,bronze,3370,0.203,56.84,73.89
Chad,bronze,"2750,3193,3330,2260,3370",0.203,56.84,73.89
Chad,bronze,3001,0.138,38.64,50.23
Chad,bronze,2920,0.152,42.56,55.33
Switzerland,bronze,"2750,2579,3193,3160,2442,3370",0.456,127.68,165.98
Switzerland,bronze,3001,0.138,38.64,50.23
Switzerland,bronze,3329,0.444,124.32,161.62
Switzerland,gold,3428,0.456,127.68,165.98
Puerto Rico,bronze,3001,0.138,38.64,50.23
Puerto Rico,bronze,3370,0.203,56.84,73.89
Ireland,bronze,"2750,3160,3193,2739,3329,3330,2260,3370",0.158,44.24,57.51
Ireland,bronze,3001,0.138,38.64,50.23
Ireland,bronze,2738,0.14,39.2,50.96
Ireland,bronze,2263,0.107,29.96,38.95
Ireland,bronze,3237,0.131,36.68,47.68
Ireland,bronze,3335,0.148,41.44,53.87
Ireland,bronze,2920,0.096,26.88,34.94
Ireland,gold,3428,0.158,44.24,57.51
Serbia,bronze,3001,0.138,38.64,50.23
Serbia,bronze,"2579,3193,3330,2260,3370",0.502,140.56,182.73
Serbia,bronze,2920,0.376,105.28,136.86
Serbia,gold,3428,0.502,140.56,182.73
Estonia,bronze,"2750,2291,3193,3330,2260,3393,3370",0.134,37.52,48.78
Estonia,bronze,3237,0.131,36.68,47.68
Estonia,bronze,"2738,2920",0.1,28.0,36.40
Estonia,bronze,3335,0.132,36.96,48.05
